timestamp,value
1679555640,686.3333333333334
1679555760,708
1679555880,751
1679556000,793
1679556120,796.5
1679556240,809.8249999999999
1679556360,869.3333333333334
1679556480,905.9666666666666
1679556600,928.1166666666664
1679556720,932.3333333333334
1679556840,915.9916666666667
1679556960,962.3083333333333
1679557080,1066.6666666666667
1679557200,1051.5
1679557320,1063
1679557440,1074.3333333333333
1679557560,1053.1666666666667
1679557680,1065.3333333333333
1679557800,1093.6666666666667
1679557920,1126.8333333333333
1679558040,1138.6666666666667
1679558160,1169.6666666666667
1679558280,1175.1666666666667
1679558400,1168.5
1679558520,1135.3333333333333
1679558640,1144.6666666666667
1679558760,1149.1666666666667
1679558880,1158.6666666666667
1679559000,1159
1679559120,1148.5
1679559240,1145.6666666666667
1679559360,1145
1679559480,1137
1679559600,1120
1679559720,1073
1679559840,1123
1679559960,1034.9833333333333
1679560080,1220
1679560200,1258.1666666666667
1679560320,1209.6666666666667
1679560440,1193
1679560560,1169.6666666666667
1679560680,1106.3333333333333
1679560800,1085.6666666666667
1679560920,1027.6583333333333
1679561040,925.3166666666666
1679561160,888
1679561280,852.8166666666666
1679561400,836
1679561520,827.4916666666667
1679561640,813.6583333333333
1679561760,828.3000000000001
1679561880,793.6666666666666
1679562000,719.3333333333334
1679562120,689.6666666666666
1679562240,674.6666666666666
1679562360,652
1679562480,610.6666666666666
1679562600,612.3333333333334
1679562720,613.1666666666666
1679562840,608.3333333333334
1679562960,603.6666666666666
1679563080,596.1666666666666
1679563200,589
1679563320,586
1679563440,576.5
1679563560,566.6666666666666
1679563680,559.6666666666666
1679563800,552.1666666666666
1679563920,548.6666666666666
1679564040,545.8333333333334
1679564160,545
1679564280,560
1679564400,588.6666666666666
1679564520,599.1666666666666
1679564640,639.3333333333334
1679564760,687.3333333333334
1679564880,710.3333333333334
1679565000,720.6666666666666
1679565120,722.8333333333334
1679565240,725.3333333333334
1679565360,727.6666666666666
1679565480,743.6666666666666
1679565600,748.6666666666666
1679565720,777.3333333333334
1679565840,802.7833333333333
1679565960,786.8333333333334
1679566080,773.3333333333334
1679566200,825.9833333333332
1679566320,842.1416666666665
1679566440,802.9333333333333
1679566560,830.65
1679566680,925.1583333333333
1679566800,940.3333333333334
1679566920,936.8249999999999
1679567040,875.6416666666665
1679567160,823.6666666666666
1679567280,821.6583333333333
1679567400,846.6333333333333
1679567520,1184
1679567640,1188.5
1679567760,1200.8333333333333
1679567880,1189
1679568000,1183
1679568120,1172.3333333333333
1679568240,1155.3333333333333
1679568360,1152
1679568480,1139.6363636363637
1679568600,1129
1679568720,1117.6666666666667
1679568840,1093.3333333333333
1679568960,1086.6666666666667
1679569080,1074.6666666666667
1679569200,1049.8333333333333
1679569320,1028
1679569440,1020.8249999999999
1679569560,997.1666666666666
1679569680,977.6333333333333
1679569800,968.6166666666667
1679569920,970.625
1679570040,953.65
1679570160,940
1679570280,924.4749999999999
1679570400,892
1679570520,853.8333333333334
1679570640,810.1416666666668
1679570760,732.3333333333334
1679570880,718
1679571000,687.3333333333334
1679571120,647.3333333333334
1679571240,638.6666666666666
1679571360,635.6666666666666
1679571480,646.6666666666666
1679571600,654.1666666666666
1679571720,670.1666666666666
1679571840,691
1679571960,699.3333333333334
1679572080,712.8333333333334
1679572200,733.6666666666666
1679572320,745.5
1679572440,751.1666666666666
1679572560,753
1679572680,754.3333333333334
1679572800,769.1666666666666
1679572920,787.6666666666666
1679573040,795.5
1679573160,802.1166666666664
1679573280,801.9666666666667
1679573400,800.3166666666666
1679573520,790.8333333333334
1679573640,782.3333333333334
1679573760,767.8333333333334
1679573880,767
1679574000,771.4545454545455
1679574120,755
1679574240,754.7272727272727
1679574480,762.6666666666666
1679574600,761.3333333333334
1679574720,761.5
1679574840,758.6666666666666
1679574960,759.1666666666666
1679575080,754.8333333333334
1679575200,737.3333333333334
1679575320,728.6666666666666
1679575440,727.1666666666666
1679575560,726
1679575680,723.5
1679575800,718.6666666666666
1679575920,706.6666666666666
1679576040,688.6666666666666
1679576160,661.3333333333334
1679576280,661.3333333333334
1679576400,665.5
1679576520,668
1679576640,674.6666666666666
1679576760,682.6666666666666
1679576880,672.5
1679577000,668.6666666666666
1679577120,673.1666666666666
1679577240,678.8333333333334
1679577360,683.6666666666666
1679577480,684.3333333333334
1679577600,684.1666666666666
1679577720,665
1679577840,653.5
1679577960,640.5
1679578080,632.6666666666666
1679578200,631.8333333333334
1679578320,629.8333333333334
1679578440,627
1679578560,630.5
1679578680,634.6666666666666
1679578800,639
1679578920,639.1666666666666
1679579040,637.5
1679579160,630.6666666666666
1679579280,625.1666666666666
1679579400,620.6666666666666
1679579520,622
1679579640,622.1666666666666
1679579760,617.8333333333334
1679579880,619
1679580000,617.3333333333334
1679580120,617.8333333333334
1679580240,622.6666666666666
1679580360,625
1679580480,631.8333333333334
1679580600,628
1679580720,631
1679580840,608
1679580960,577.3333333333334
1679581080,553.3333333333334
1679581200,513.4833333333332
1679581320,502.2833333333333
1679581440,501.7916666666667
1679581560,499.31666666666666
1679581680,498.3333333333333
1679581800,497.5
1679581920,497.6666666666667
1679582040,499.6333333333334
1679582160,500.1416666666667
1679582280,495.8333333333333
1679582400,500
1679582520,499.5
1679582640,498.8333333333333
1679582760,501.26666666666665
1679582880,501.80833333333334
1679583000,502.7916666666667
1679583120,509.6333333333334
1679583240,517
1679583360,515.3333333333334
1679583480,506.9166666666667
1679583600,505.59999999999997
1679583720,503.12499999999994
1679583840,502.95
1679583960,503.47499999999997
1679584080,502.7749999999999
1679584200,503.65000000000003
1679584320,503.95
1679584440,509.7916666666666
1679584560,508.95000000000005
1679584680,508.1083333333333
1679584800,505.3
1679584920,504.6333333333334
1679585040,510.9750000000001
1679585160,521.3333333333334
1679585280,530.3333333333334
1679585400,529.5
1679585520,525.6666666666666
1679585640,515
1679585760,514.1666666666666
1679585880,511.7916666666665
1679586000,504.95
1679586120,501.6333333333334
1679586240,498.8333333333333
1679586360,495.3333333333333
1679586480,492
1679586600,489.8333333333333
1679586720,485.6666666666667
1679586840,485.8333333333333
1679586960,483.3333333333333
1679587080,481.3333333333333
1679587200,480.1666666666667
1679587320,478.8333333333333
1679587440,479
1679587560,482.3333333333333
1679587680,484.8333333333333
1679587800,478.6666666666667
1679587920,476.1666666666667
1679588040,472.6666666666667
1679588160,469
1679588280,468.5
1679588400,467.9916666666666
1679588520,462.95
1679588640,461.7916666666666
1679588760,458.125
1679588880,458
1679589000,457.825
1679589120,458
1679589240,458
1679589360,458
1679589480,458
1679589600,457.3
1679589720,456.2666666666666
1679589840,456.42499999999995
1679589960,457.65000000000003
1679590080,458.14166666666665
1679590200,459.2666666666666
1679590320,460.28333333333336
1679590440,463.6499999999999
1679590560,469.8333333333333
1679590680,471.3333333333333
1679590800,470.6666666666667
1679590920,470.8333333333333
1679591040,469.3333333333333
1679591160,470.8333333333333
1679591280,480.1666666666667
1679591400,478.3333333333333
1679591520,472.1666666666667
1679591640,468
1679591760,464.25
1679591880,461.4416666666666
1679592000,461.1416666666667
1679592120,458.95000000000005
1679592240,459.26666666666665
1679592360,458.4750000000001
1679592480,458
1679592600,456.1083333333333
1679592720,459.9833333333333
1679592840,464.6333333333334
1679592960,459.8083333333334
1679593080,456.12499999999994
1679593200,450.95000000000005
1679593320,450.30833333333334
1679593440,447.8333333333333
1679593560,447
1679593680,447.3333333333333
1679593800,447.1666666666667
1679593920,444.6666666666667
1679594040,444.5
1679594160,443
1679594280,440
1679594400,440.6666666666667
1679594520,440.8333333333333
1679594640,441.3333333333333
1679594760,439.8333333333333
1679594880,440.6666666666667
1679595000,441.3333333333333
1679595120,441.3333333333333
1679595240,440.5
1679595360,442.3333333333333
1679595480,443
1679595600,440.5
1679595720,431.3333333333333
1679595840,426
1679595960,422.6666666666667
1679596080,420
1679596200,419
1679596320,418
1679596440,417
1679596560,417.5
1679596680,415.80833333333334
1679596800,414.95000000000005
1679596920,413.7916666666667
1679597040,412.6166666666666
1679597160,413.5833333333333
1679597280,412.95
1679597400,410.9666666666667
1679597520,410.6333333333334
1679597640,411.125
1679597760,411.6499999999999
1679597880,411.6166666666666
1679598000,414.6166666666666
1679598120,418.1666666666667
1679598240,422
1679598360,421.3333333333333
1679598480,422
1679598600,422.3333333333333
1679598720,425.3333333333333
1679598840,427
1679598960,427.3333333333333
1679599080,427.6666666666667
1679599200,427.5
1679599320,425.3333333333333
1679599440,425
1679599560,424.8333333333333
1679599680,423.6666666666667
1679599800,421
1679599920,418.6666666666667
1679600040,419.3333333333333
1679600160,418.6666666666667
1679600280,420.3333333333333
1679600400,419
1679600520,418.8333333333333
1679600640,419.1666666666667
1679600760,418.6666666666667
1679600880,418.8333333333333
1679601000,419.1666666666667
1679601120,417.6666666666667
1679601240,417.3333333333333
1679601360,416.4916666666666
1679601480,417
1679601600,416.6583333333333
1679601720,417
1679601840,419.3333333333333
1679601960,419.5
1679602080,417.6583333333333
1679602200,415.28333333333336
1679602320,414.77500000000003
1679602440,414.6166666666666
1679602560,415.6333333333334
1679602680,414.6083333333333
1679602800,414.7749999999999
1679602920,414.6333333333334
1679603040,414.7916666666667
1679603160,414.96666666666664
1679603280,414.6333333333334
1679603400,414.425
1679603520,414.7916666666667
1679603640,413.5833333333333
1679603760,412.6166666666666
1679603880,413.2666666666666
1679604000,414.95000000000005
1679604120,414.95
1679604240,414.14166666666665
1679604360,414.31666666666666
1679604480,412.7916666666667
1679604600,413.09166666666664
1679604720,412.9166666666667
1679604840,413.10833333333335
1679604960,412.6166666666666
1679605080,412.95000000000005
1679605200,412.9333333333334
1679605320,413.1083333333333
1679605440,413.26666666666665
1679605560,412.95
1679605680,414.44166666666666
1679605800,414.95000000000005
1679605920,415.3
1679606040,415.14166666666665
1679606160,414.25
1679606280,414.44166666666666
1679606400,415.31666666666666
1679606520,415.65000000000003
1679606640,416.825
1679606760,417
1679606880,417
1679607000,417.6666666666667
1679607120,420
1679607240,422.6666666666667
1679607360,425.1666666666667
1679607480,427.8333333333333
1679607600,429
1679607720,427.5
1679607840,429.3333333333333
1679607960,438
1679608080,441.8333333333333
1679608200,444
1679608320,447.3333333333333
1679608440,446.6666666666667
1679608560,446.1666666666667
1679608680,444.6666666666667
1679608800,445.5
1679608920,445.3333333333333
1679609040,447.6666666666667
1679609160,447.1666666666667
1679609280,447.3333333333333
1679609400,447.3333333333333
1679609520,447.5
1679609640,447.5
1679609760,449
1679609880,449.3333333333333
1679610000,449.1666666666667
1679610120,449.6666666666667
1679610240,449.3333333333333
1679610360,449.1666666666667
1679610480,449.65000000000003
1679610600,447.9916666666666
1679610720,449
1679610840,447
1679610960,447.1666666666667
1679611080,446.5
1679611200,447.3333333333333
1679611320,447.3333333333333
1679611440,449.1666666666667
1679611560,447
1679611680,447.6666666666667
1679611800,447.3333333333333
1679611920,446
1679612040,444.1666666666667
1679612160,444.3333333333333
1679612280,447.3333333333333
