date,CO2
2023-03-06 17:16:00+00:00,489.5
2023-03-06 17:18:00+00:00,486.3333333
2023-03-06 17:20:00+00:00,485.3333333
2023-03-06 17:22:00+00:00,485
2023-03-06 17:24:00+00:00,483
2023-03-06 17:26:00+00:00,481.5
2023-03-06 17:28:00+00:00,480
2023-03-06 17:30:00+00:00,479.3333333
2023-03-06 17:32:00+00:00,478.6666667
2023-03-06 17:34:00+00:00,479.3333333
2023-03-06 17:36:00+00:00,479.6666667
2023-03-06 17:38:00+00:00,480.1666667
2023-03-06 17:40:00+00:00,485.5
2023-03-06 17:42:00+00:00,486
2023-03-06 17:44:00+00:00,486.5
2023-03-06 17:46:00+00:00,490.3333333
2023-03-06 17:48:00+00:00,491.6666667
2023-03-06 17:50:00+00:00,487.6666667
2023-03-06 17:52:00+00:00,471.825
2023-03-06 17:54:00+00:00,448.3
2023-03-06 17:56:00+00:00,437.1666667
2023-03-06 17:58:00+00:00,431.5
2023-03-06 18:00:00+00:00,423
2023-03-06 18:02:00+00:00,423.1666667
2023-03-06 18:04:00+00:00,419.8333333
2023-03-06 18:06:00+00:00,417.3333333
2023-03-06 18:08:00+00:00,416.1416667
2023-03-06 18:10:00+00:00,414.6166667
2023-03-06 18:12:00+00:00,416.6666667
2023-03-06 18:14:00+00:00,417.1666667
2023-03-06 18:16:00+00:00,416.4833333
2023-03-06 18:18:00+00:00,419
2023-03-06 18:20:00+00:00,430.8333333
2023-03-06 18:22:00+00:00,441.1666667
2023-03-06 18:24:00+00:00,443
2023-03-06 18:26:00+00:00,442.3333333
2023-03-06 18:28:00+00:00,443.5
2023-03-06 18:30:00+00:00,441.6666667
2023-03-06 18:32:00+00:00,441.6666667
2023-03-06 18:34:00+00:00,441.5
2023-03-06 18:36:00+00:00,439.3333333
2023-03-06 18:38:00+00:00,439.3333333
2023-03-06 18:40:00+00:00,435.6666667
2023-03-06 18:42:00+00:00,432.6666667
2023-03-06 18:44:00+00:00,432.6666667
2023-03-06 18:46:00+00:00,429.8333333
2023-03-06 18:48:00+00:00,429
2023-03-06 18:50:00+00:00,427
2023-03-06 18:52:00+00:00,426.1666667
2023-03-06 18:54:00+00:00,425.3333333
2023-03-06 18:56:00+00:00,425.3333333
2023-03-06 18:58:00+00:00,424.5
2023-03-06 19:00:00+00:00,423.3333333
2023-03-06 19:02:00+00:00,422.3333333
2023-03-06 19:04:00+00:00,421.1666667
2023-03-06 19:06:00+00:00,421.3333333
2023-03-06 19:08:00+00:00,421
2023-03-06 19:10:00+00:00,421
2023-03-06 19:12:00+00:00,421.6666667
2023-03-06 19:14:00+00:00,421.1666667
2023-03-06 19:16:00+00:00,417.15
2023-03-06 19:18:00+00:00,411.9666667
2023-03-06 19:20:00+00:00,411.125
2023-03-06 19:22:00+00:00,409.1083333
2023-03-06 19:24:00+00:00,408.3166667
2023-03-06 19:26:00+00:00,407.4583333
2023-03-06 19:28:00+00:00,409.5833333
2023-03-06 19:30:00+00:00,407.65
2023-03-06 19:32:00+00:00,407.3
2023-03-06 19:34:00+00:00,407.125
2023-03-06 19:36:00+00:00,404.95
2023-03-06 19:38:00+00:00,403.825
2023-03-06 19:40:00+00:00,403.125
2023-03-06 19:42:00+00:00,403.65
2023-03-06 19:44:00+00:00,402.6166667
2023-03-06 19:46:00+00:00,400.7833333
2023-03-06 19:48:00+00:00,403.6166667
2023-03-06 19:50:00+00:00,403.475
2023-03-06 19:52:00+00:00,402.4416667
2023-03-06 19:54:00+00:00,403.3
2023-03-06 19:56:00+00:00,401.9333333
2023-03-06 19:58:00+00:00,401.1083333
2023-03-06 20:00:00+00:00,403.3
2023-03-06 20:02:00+00:00,404
2023-03-06 20:04:00+00:00,403.125
2023-03-06 20:06:00+00:00,404.95
2023-03-06 20:08:00+00:00,406.1083333
2023-03-06 20:10:00+00:00,407.475
2023-03-06 20:12:00+00:00,407.3
2023-03-06 20:14:00+00:00,407.9833333
2023-03-06 20:16:00+00:00,407.65
2023-03-06 20:18:00+00:00,407.3
2023-03-06 20:20:00+00:00,407.3
2023-03-06 20:22:00+00:00,406.9666667
2023-03-06 20:24:00+00:00,407.3
2023-03-06 20:26:00+00:00,406.95
2023-03-06 20:28:00+00:00,406.7916667
2023-03-06 20:30:00+00:00,407.3
2023-03-06 20:32:00+00:00,407.125
2023-03-06 20:34:00+00:00,407.125
2023-03-06 20:36:00+00:00,406.2833333
2023-03-06 20:38:00+00:00,406.4416667
2023-03-06 20:40:00+00:00,405.9333333
2023-03-06 20:42:00+00:00,404.6333333
2023-03-06 20:44:00+00:00,403.9833333
2023-03-06 20:46:00+00:00,403.3
2023-03-06 20:48:00+00:00,402.95
2023-03-06 20:50:00+00:00,403.125
2023-03-06 20:52:00+00:00,404.2833333
2023-03-06 20:54:00+00:00,404.2833333
2023-03-06 20:56:00+00:00,405.1083333
2023-03-06 20:58:00+00:00,403.65
2023-03-06 21:00:00+00:00,403.9666667
2023-03-06 21:02:00+00:00,404.6333333
2023-03-06 21:04:00+00:00,404.7916667
2023-03-06 21:06:00+00:00,405.2666667
2023-03-06 21:08:00+00:00,404.2666667
2023-03-06 21:10:00+00:00,403.3
2023-03-06 21:12:00+00:00,402.95
2023-03-06 21:14:00+00:00,403.3
2023-03-06 21:16:00+00:00,403.3
2023-03-06 21:18:00+00:00,403.3
2023-03-06 21:20:00+00:00,403.3
2023-03-06 21:22:00+00:00,401.4416667
2023-03-06 21:24:00+00:00,400.95
2023-03-06 21:26:00+00:00,401.6
2023-03-06 21:28:00+00:00,401.4416667
2023-03-06 21:30:00+00:00,401.9
2023-03-06 21:32:00+00:00,401.5833333
2023-03-06 21:34:00+00:00,401.9333333
2023-03-06 21:36:00+00:00,401.5833333
2023-03-06 21:38:00+00:00,401.425
2023-03-06 21:40:00+00:00,400.7916667
2023-03-06 21:42:00+00:00,401.2666667
2023-03-06 21:44:00+00:00,402.2666667
2023-03-06 21:46:00+00:00,401.95
2023-03-06 21:48:00+00:00,400.95
2023-03-06 21:50:00+00:00,401.1083333
2023-03-06 21:52:00+00:00,403.6333333
2023-03-06 21:54:00+00:00,406.95
2023-03-06 21:56:00+00:00,408.9333333
2023-03-06 21:58:00+00:00,408.6166667
2023-03-06 22:00:00+00:00,413.3
2023-03-06 22:02:00+00:00,414.775
2023-03-06 22:04:00+00:00,415.475
2023-03-06 22:06:00+00:00,417
2023-03-06 22:08:00+00:00,419.1666667
2023-03-06 22:10:00+00:00,418.5
2023-03-06 22:12:00+00:00,419
2023-03-06 22:14:00+00:00,419
2023-03-06 22:16:00+00:00,419.3333333
2023-03-06 22:18:00+00:00,419
2023-03-06 22:20:00+00:00,419
2023-03-06 22:22:00+00:00,418.6666667
2023-03-06 22:24:00+00:00,421
2023-03-06 22:26:00+00:00,420.6666667
2023-03-06 22:28:00+00:00,418.8333333
2023-03-06 22:30:00+00:00,421.6666667
2023-03-06 22:32:00+00:00,421.1666667
2023-03-06 22:34:00+00:00,419.8333333
2023-03-06 22:36:00+00:00,419.3333333
2023-03-06 22:38:00+00:00,418.8333333
2023-03-06 22:40:00+00:00,419.1666667
2023-03-06 22:42:00+00:00,419.6666667
2023-03-06 22:44:00+00:00,419
2023-03-06 22:46:00+00:00,419.5
2023-03-06 22:48:00+00:00,419.6666667
2023-03-06 22:50:00+00:00,419.3333333
2023-03-06 22:52:00+00:00,419.3333333
2023-03-06 22:54:00+00:00,419
2023-03-06 22:56:00+00:00,419.6666667
2023-03-06 22:58:00+00:00,419.3333333
2023-03-06 23:00:00+00:00,419.3333333
2023-03-06 23:02:00+00:00,419.1666667
2023-03-06 23:04:00+00:00,419.3333333
2023-03-06 23:06:00+00:00,419
2023-03-06 23:08:00+00:00,418.6666667
2023-03-06 23:10:00+00:00,418
2023-03-06 23:12:00+00:00,419
2023-03-06 23:14:00+00:00,419
2023-03-06 23:16:00+00:00,419.1666667
2023-03-06 23:18:00+00:00,419.6666667
2023-03-06 23:20:00+00:00,419.8333333
2023-03-06 23:22:00+00:00,419.1666667
2023-03-06 23:24:00+00:00,419
2023-03-06 23:26:00+00:00,419.1666667
2023-03-06 23:28:00+00:00,419.3333333
2023-03-06 23:30:00+00:00,418.3333333
2023-03-06 23:32:00+00:00,417.3333333
2023-03-06 23:34:00+00:00,417.5
2023-03-06 23:36:00+00:00,415.2833333
2023-03-06 23:38:00+00:00,414.9666667
2023-03-06 23:40:00+00:00,415.1416667
2023-03-06 23:42:00+00:00,414.25
2023-03-06 23:44:00+00:00,415.1416667
2023-03-06 23:46:00+00:00,415.6333333
2023-03-06 23:48:00+00:00,415.65
2023-03-06 23:50:00+00:00,415.125
2023-03-06 23:52:00+00:00,415.3
2023-03-06 23:54:00+00:00,415.3
2023-03-06 23:56:00+00:00,415.475
2023-03-06 23:58:00+00:00,415.3
2023-03-07 00:00:00+00:00,412.95
2023-03-07 00:02:00+00:00,413.5833333
2023-03-07 00:04:00+00:00,412.95
2023-03-07 00:06:00+00:00,412.6333333
2023-03-07 00:08:00+00:00,412.3
2023-03-07 00:10:00+00:00,412.95
2023-03-07 00:12:00+00:00,413.2333333
2023-03-07 00:14:00+00:00,413.0916667
2023-03-07 00:16:00+00:00,412.6166667
2023-03-07 00:18:00+00:00,413.2666667
2023-03-07 00:20:00+00:00,412.9333333
2023-03-07 00:22:00+00:00,412.9333333
2023-03-07 00:24:00+00:00,412.3166667
2023-03-07 00:26:00+00:00,411.2833333
2023-03-07 00:28:00+00:00,410.7916667
2023-03-07 00:30:00+00:00,411.3
2023-03-07 00:32:00+00:00,411.3
2023-03-07 00:34:00+00:00,411.475
2023-03-07 00:36:00+00:00,411.3
2023-03-07 00:38:00+00:00,411.6333333
2023-03-07 00:40:00+00:00,410.4583333
2023-03-07 00:42:00+00:00,409.5833333
2023-03-07 00:44:00+00:00,408.9333333
2023-03-07 00:46:00+00:00,408.2833333
2023-03-07 00:48:00+00:00,409.2666667
2023-03-07 00:50:00+00:00,408.6166667
2023-03-07 00:52:00+00:00,409.2666667
2023-03-07 00:54:00+00:00,409.5833333
2023-03-07 00:56:00+00:00,408.95
2023-03-07 00:58:00+00:00,409.2666667
2023-03-07 01:00:00+00:00,407.9666667
2023-03-07 01:02:00+00:00,408.6166667
2023-03-07 01:04:00+00:00,409.9333333
2023-03-07 01:06:00+00:00,408.95
2023-03-07 01:08:00+00:00,408.1416667
2023-03-07 01:10:00+00:00,407.65
2023-03-07 01:12:00+00:00,406.95
2023-03-07 01:14:00+00:00,406.2666667
2023-03-07 01:16:00+00:00,407.125
2023-03-07 01:18:00+00:00,407.4916667
2023-03-07 01:20:00+00:00,406.4416667
2023-03-07 01:22:00+00:00,406.95
2023-03-07 01:24:00+00:00,406.95
2023-03-07 01:26:00+00:00,407.65
2023-03-07 01:28:00+00:00,406.6
2023-03-07 01:30:00+00:00,406.95
2023-03-07 01:32:00+00:00,406.95
2023-03-07 01:34:00+00:00,406.9833333
2023-03-07 01:36:00+00:00,405.9666667
2023-03-07 01:38:00+00:00,403.9666667
2023-03-07 01:40:00+00:00,403.8083333
2023-03-07 01:42:00+00:00,404.95
2023-03-07 01:44:00+00:00,405.425
2023-03-07 01:46:00+00:00,403.9666667
2023-03-07 01:48:00+00:00,404.6333333
2023-03-07 01:50:00+00:00,404.9333333
2023-03-07 01:52:00+00:00,404.95
2023-03-07 01:54:00+00:00,405.2666667
2023-03-07 01:56:00+00:00,406.1083333
2023-03-07 01:58:00+00:00,405.7916667
2023-03-07 02:00:00+00:00,405.2666667
2023-03-07 02:02:00+00:00,405.1083333
2023-03-07 02:04:00+00:00,404.775
2023-03-07 02:06:00+00:00,404.6333333
2023-03-07 02:08:00+00:00,405.5833333
2023-03-07 02:10:00+00:00,405.2666667
2023-03-07 02:12:00+00:00,403.9666667
2023-03-07 02:14:00+00:00,402.7916667
2023-03-07 02:16:00+00:00,403.125
2023-03-07 02:18:00+00:00,402.6
2023-03-07 02:20:00+00:00,402.7916667
2023-03-07 02:22:00+00:00,403.3
2023-03-07 02:24:00+00:00,403.3
2023-03-07 02:26:00+00:00,403.3
2023-03-07 02:28:00+00:00,403.475
2023-03-07 02:30:00+00:00,403.3
2023-03-07 02:32:00+00:00,403.125
2023-03-07 02:34:00+00:00,402.6
2023-03-07 02:36:00+00:00,402.2833333
2023-03-07 02:38:00+00:00,403.475
2023-03-07 02:40:00+00:00,402.9666667
2023-03-07 02:42:00+00:00,400.95
2023-03-07 02:44:00+00:00,400.95
2023-03-07 02:46:00+00:00,401.1083333
2023-03-07 02:48:00+00:00,400.95
2023-03-07 02:50:00+00:00,401.9333333
2023-03-07 02:52:00+00:00,401.425
2023-03-07 02:54:00+00:00,400.95
2023-03-07 02:56:00+00:00,401.5833333
2023-03-07 02:58:00+00:00,400.6166667
2023-03-07 03:00:00+00:00,400.95
2023-03-07 03:02:00+00:00,401.425
2023-03-07 03:04:00+00:00,401.5833333
2023-03-07 03:06:00+00:00,399.9833333
2023-03-07 03:08:00+00:00,401.1083333
2023-03-07 03:10:00+00:00,401.2666667
2023-03-07 03:12:00+00:00,401.2666667
2023-03-07 03:14:00+00:00,400.7833333
2023-03-07 03:16:00+00:00,401.6166667
2023-03-07 03:18:00+00:00,400.95
2023-03-07 03:20:00+00:00,401.425
2023-03-07 03:22:00+00:00,401.2666667
2023-03-07 03:24:00+00:00,401.5833333
2023-03-07 03:26:00+00:00,400.95
2023-03-07 03:28:00+00:00,400.2833333
2023-03-07 03:30:00+00:00,401.2666667
2023-03-07 03:32:00+00:00,400.95
2023-03-07 03:34:00+00:00,401.2666667
2023-03-07 03:36:00+00:00,401.2666667
2023-03-07 03:38:00+00:00,401.5833333
2023-03-07 03:40:00+00:00,401.2666667
2023-03-07 03:42:00+00:00,401.3
2023-03-07 03:44:00+00:00,401.425
2023-03-07 03:46:00+00:00,399.4916667
2023-03-07 03:48:00+00:00,399.6666667
2023-03-07 03:50:00+00:00,399
2023-03-07 03:52:00+00:00,399.6583333
2023-03-07 03:54:00+00:00,399.3333333
2023-03-07 03:56:00+00:00,399.5
2023-03-07 03:58:00+00:00,399.8333333
2023-03-07 04:00:00+00:00,399
2023-03-07 04:02:00+00:00,398.3333333
2023-03-07 04:04:00+00:00,398.8333333
2023-03-07 04:06:00+00:00,399.6666667
2023-03-07 04:08:00+00:00,399.9833333
2023-03-07 04:10:00+00:00,399.8333333
2023-03-07 04:12:00+00:00,398.6666667
2023-03-07 04:14:00+00:00,399.5
2023-03-07 04:16:00+00:00,399.3333333
2023-03-07 04:18:00+00:00,399.3333333
2023-03-07 04:20:00+00:00,398.8333333
2023-03-07 04:22:00+00:00,398.8333333
2023-03-07 04:24:00+00:00,399.6666667
2023-03-07 04:26:00+00:00,398.8333333
2023-03-07 04:28:00+00:00,398.5
2023-03-07 04:30:00+00:00,398.6666667
2023-03-07 04:32:00+00:00,399
2023-03-07 04:34:00+00:00,399.4916667
2023-03-07 04:36:00+00:00,398.3333333
2023-03-07 04:38:00+00:00,399
2023-03-07 04:40:00+00:00,399
2023-03-07 04:42:00+00:00,398.6666667
2023-03-07 04:44:00+00:00,398.8333333
2023-03-07 04:46:00+00:00,399.3333333
2023-03-07 04:48:00+00:00,399.3333333
2023-03-07 04:50:00+00:00,399.5
2023-03-07 04:52:00+00:00,398.5
2023-03-07 04:54:00+00:00,399.3333333
2023-03-07 04:56:00+00:00,399
2023-03-07 04:58:00+00:00,398.6666667
2023-03-07 05:00:00+00:00,399.6666667
2023-03-07 05:02:00+00:00,399.8333333
2023-03-07 05:04:00+00:00,398.8333333
2023-03-07 05:06:00+00:00,399.3333333
2023-03-07 05:08:00+00:00,399.3333333
2023-03-07 05:10:00+00:00,399.3333333
2023-03-07 05:12:00+00:00,399
2023-03-07 05:14:00+00:00,399.6666667
2023-03-07 05:16:00+00:00,398.5
2023-03-07 05:18:00+00:00,397.3333333
2023-03-07 05:20:00+00:00,396.8333333
2023-03-07 05:22:00+00:00,398.5
2023-03-07 05:24:00+00:00,400
2023-03-07 05:26:00+00:00,398.6666667
2023-03-07 05:28:00+00:00,397.8333333
2023-03-07 05:30:00+00:00,397.6666667
2023-03-07 05:32:00+00:00,397.8333333
2023-03-07 05:34:00+00:00,397
2023-03-07 05:36:00+00:00,397.6666667
2023-03-07 05:38:00+00:00,397.3333333
2023-03-07 05:40:00+00:00,397.5
2023-03-07 05:42:00+00:00,396.6666667
2023-03-07 05:44:00+00:00,397
2023-03-07 05:46:00+00:00,397.5
2023-03-07 05:48:00+00:00,397
2023-03-07 05:50:00+00:00,397.1666667
2023-03-07 05:52:00+00:00,397.5
2023-03-07 05:54:00+00:00,397.3333333
2023-03-07 05:56:00+00:00,396.1666667
2023-03-07 05:58:00+00:00,397.1666667
2023-03-07 06:00:00+00:00,397
2023-03-07 06:02:00+00:00,397.5
2023-03-07 06:04:00+00:00,397.1666667
2023-03-07 06:06:00+00:00,397
2023-03-07 06:08:00+00:00,395.6666667
2023-03-07 06:10:00+00:00,395.3333333
2023-03-07 06:12:00+00:00,395.3333333
2023-03-07 06:14:00+00:00,395.3333333
2023-03-07 06:16:00+00:00,397.5
2023-03-07 06:18:00+00:00,397.6666667
2023-03-07 06:20:00+00:00,397.3333333
2023-03-07 06:22:00+00:00,397
2023-03-07 06:24:00+00:00,396.3333333
2023-03-07 06:26:00+00:00,396.8333333
2023-03-07 06:28:00+00:00,397
2023-03-07 06:30:00+00:00,396.6666667
2023-03-07 06:32:00+00:00,397.5
2023-03-07 06:34:00+00:00,397.6666667
2023-03-07 06:36:00+00:00,397
2023-03-07 06:38:00+00:00,397.1666667
2023-03-07 06:40:00+00:00,397
2023-03-07 06:42:00+00:00,396.6666667
2023-03-07 06:44:00+00:00,397.5
2023-03-07 06:46:00+00:00,397.5
2023-03-07 06:48:00+00:00,397
2023-03-07 06:50:00+00:00,397.3333333
2023-03-07 06:52:00+00:00,397
2023-03-07 06:54:00+00:00,396.6666667
2023-03-07 06:56:00+00:00,397.5
2023-03-07 06:58:00+00:00,399.3083333
2023-03-07 07:00:00+00:00,414.9666667
2023-03-07 07:02:00+00:00,426.5
2023-03-07 07:04:00+00:00,455.825
2023-03-07 07:06:00+00:00,501.3
2023-03-07 07:08:00+00:00,509.4666667
2023-03-07 07:10:00+00:00,533.3333333
2023-03-07 07:12:00+00:00,525.3333333
2023-03-07 07:14:00+00:00,559.8333333
2023-03-07 07:16:00+00:00,530.8166667
2023-03-07 07:18:00+00:00,641.6666667
2023-03-07 07:20:00+00:00,576.5
2023-03-07 07:22:00+00:00,657
2023-03-07 07:24:00+00:00,687.3333333
2023-03-07 07:26:00+00:00,683.8333333
2023-03-07 07:28:00+00:00,696.1666667
2023-03-07 07:30:00+00:00,721.6666667
2023-03-07 07:32:00+00:00,736.5
2023-03-07 07:34:00+00:00,774
2023-03-07 07:36:00+00:00,610.3333333
2023-03-07 07:38:00+00:00,570.3333333
2023-03-07 07:40:00+00:00,567.1666667
2023-03-07 07:42:00+00:00,578
2023-03-07 07:44:00+00:00,701.6666667
2023-03-07 07:46:00+00:00,825.3083333
2023-03-07 07:48:00+00:00,871.3166667
2023-03-07 07:50:00+00:00,878.9916667
2023-03-07 07:52:00+00:00,895.4833333
2023-03-07 07:54:00+00:00,919.3166667
2023-03-07 07:56:00+00:00,928.3083333
2023-03-07 07:58:00+00:00,939.6666667
2023-03-07 08:00:00+00:00,958.6666667
2023-03-07 08:02:00+00:00,868.825
2023-03-07 08:04:00+00:00,794.8083333
2023-03-07 08:06:00+00:00,723.3333333
2023-03-07 08:08:00+00:00,725.1666667
2023-03-07 08:10:00+00:00,736.5
2023-03-07 08:12:00+00:00,830.9833333
2023-03-07 08:14:00+00:00,977.6416667
2023-03-07 08:16:00+00:00,1043.833333
2023-03-07 08:18:00+00:00,1032
2023-03-07 08:20:00+00:00,1031.333333
2023-03-07 08:22:00+00:00,1024.475
2023-03-07 08:24:00+00:00,1028.666667
2023-03-07 08:26:00+00:00,1031
2023-03-07 08:28:00+00:00,1014.658333
2023-03-07 08:30:00+00:00,990.3333333
2023-03-07 08:32:00+00:00,974.6166667
2023-03-07 08:34:00+00:00,951.4833333
2023-03-07 08:36:00+00:00,933.6666667
2023-03-07 08:38:00+00:00,932.6666667
2023-03-07 08:40:00+00:00,947.1666667
2023-03-07 08:42:00+00:00,945
2023-03-07 08:44:00+00:00,948.6666667
2023-03-07 08:46:00+00:00,949.4916667
2023-03-07 08:48:00+00:00,942
2023-03-07 08:50:00+00:00,942.8333333
2023-03-07 08:52:00+00:00,948.5
2023-03-07 08:54:00+00:00,951.3333333
2023-03-07 08:56:00+00:00,951
2023-03-07 08:58:00+00:00,953.2833333
2023-03-07 09:00:00+00:00,941.3333333
2023-03-07 09:02:00+00:00,941.5
2023-03-07 09:04:00+00:00,983.4833333
2023-03-07 09:06:00+00:00,1006.966667
2023-03-07 09:08:00+00:00,1003.475
2023-03-07 09:10:00+00:00,994.6666667
2023-03-07 09:12:00+00:00,1044.333333
2023-03-07 09:14:00+00:00,1033.833333
2023-03-07 09:16:00+00:00,1082.666667
2023-03-07 09:18:00+00:00,953.6
2023-03-07 09:20:00+00:00,944.6666667
2023-03-07 09:22:00+00:00,922.9916667
2023-03-07 09:24:00+00:00,909.65
2023-03-07 09:26:00+00:00,908.3333333
2023-03-07 09:28:00+00:00,908
2023-03-07 09:30:00+00:00,908.3333333
2023-03-07 09:32:00+00:00,909.8166667
2023-03-07 09:34:00+00:00,926.9833333
2023-03-07 09:36:00+00:00,958
2023-03-07 09:38:00+00:00,989.825
2023-03-07 09:40:00+00:00,1090.833333
2023-03-07 09:42:00+00:00,1066.333333
2023-03-07 09:44:00+00:00,1071
2023-03-07 09:46:00+00:00,1093
2023-03-07 09:48:00+00:00,1105
2023-03-07 09:50:00+00:00,1114.333333
2023-03-07 09:52:00+00:00,1130.833333
2023-03-07 09:54:00+00:00,1134.666667
2023-03-07 09:56:00+00:00,1137.333333
2023-03-07 09:58:00+00:00,1132.666667
2023-03-07 10:00:00+00:00,1128.666667
2023-03-07 10:02:00+00:00,1216
2023-03-07 10:04:00+00:00,1210.333333
2023-03-07 10:06:00+00:00,1207.666667
2023-03-07 10:08:00+00:00,1215.833333
2023-03-07 10:10:00+00:00,1209.333333
2023-03-07 10:12:00+00:00,1189.333333
2023-03-07 10:14:00+00:00,1143.166667
2023-03-07 10:16:00+00:00,1130.4
2023-03-07 10:20:00+00:00,1157.5
2023-03-07 10:22:00+00:00,1193.5
2023-03-07 10:24:00+00:00,1257.333333
2023-03-07 10:26:00+00:00,1297
2023-03-07 10:28:00+00:00,1274.166667
2023-03-07 10:30:00+00:00,1156.666667
2023-03-07 10:32:00+00:00,1038.325
2023-03-07 10:34:00+00:00,1000.325
2023-03-07 10:36:00+00:00,977.3166667
2023-03-07 10:38:00+00:00,1060.325
2023-03-07 10:40:00+00:00,1228.5
2023-03-07 10:42:00+00:00,1112.333333
2023-03-07 10:44:00+00:00,1080.166667
2023-03-07 10:46:00+00:00,1130.5
2023-03-07 10:48:00+00:00,1195
2023-03-07 10:50:00+00:00,1387.666667
2023-03-07 10:52:00+00:00,1253.666667
2023-03-07 10:54:00+00:00,1131
2023-03-07 10:56:00+00:00,1129.5
2023-03-07 10:58:00+00:00,1172.833333
2023-03-07 11:00:00+00:00,1157.666667
2023-03-07 11:02:00+00:00,1159.833333
2023-03-07 11:04:00+00:00,1262.166667
2023-03-07 11:06:00+00:00,1350.333333
2023-03-07 11:08:00+00:00,1460.833333
2023-03-07 11:10:00+00:00,1462.666667
2023-03-07 11:12:00+00:00,1480
2023-03-07 11:14:00+00:00,1493.166667
2023-03-07 11:16:00+00:00,1433.833333
2023-03-07 11:18:00+00:00,1285
2023-03-07 11:20:00+00:00,1270.5
2023-03-07 11:22:00+00:00,1261.666667
2023-03-07 11:24:00+00:00,1245
2023-03-07 11:26:00+00:00,1236.5
2023-03-07 11:28:00+00:00,1229
2023-03-07 11:30:00+00:00,1218
2023-03-07 11:32:00+00:00,1184.666667
2023-03-07 11:34:00+00:00,1154
2023-03-07 11:36:00+00:00,1167
2023-03-07 11:38:00+00:00,1141.166667
2023-03-07 11:40:00+00:00,1129.5
2023-03-07 11:42:00+00:00,1153
2023-03-07 11:44:00+00:00,1175.5
2023-03-07 11:46:00+00:00,1199.666667
2023-03-07 11:48:00+00:00,1222.333333
2023-03-07 11:50:00+00:00,1242.833333
2023-03-07 11:52:00+00:00,1266.333333
2023-03-07 11:54:00+00:00,1279
2023-03-07 11:56:00+00:00,1282.5
2023-03-07 11:58:00+00:00,1255.166667
2023-03-07 12:00:00+00:00,1239
2023-03-07 12:02:00+00:00,1236.166667
2023-03-07 12:04:00+00:00,1225.333333
2023-03-07 12:06:00+00:00,1227.666667
2023-03-07 12:08:00+00:00,1223.166667
2023-03-07 12:10:00+00:00,1217.166667
2023-03-07 12:12:00+00:00,1212
2023-03-07 12:14:00+00:00,1209.333333
2023-03-07 12:16:00+00:00,1207.666667
2023-03-07 12:18:00+00:00,1189.666667
2023-03-07 12:20:00+00:00,1168.833333
2023-03-07 12:22:00+00:00,1148.833333
2023-03-07 12:24:00+00:00,1131
2023-03-07 12:26:00+00:00,1125.833333
2023-03-07 12:28:00+00:00,1118.5
2023-03-07 12:30:00+00:00,1104.333333
2023-03-07 12:32:00+00:00,1088.333333
2023-03-07 12:34:00+00:00,1067.666667
2023-03-07 12:36:00+00:00,1042.666667
2023-03-07 12:38:00+00:00,1031.166667
2023-03-07 12:40:00+00:00,1009.983333
2023-03-07 12:42:00+00:00,990
2023-03-07 12:44:00+00:00,975.45
2023-03-07 12:46:00+00:00,961.3083333
2023-03-07 12:48:00+00:00,946.6666667
2023-03-07 12:50:00+00:00,942.5
2023-03-07 12:52:00+00:00,936.1666667
2023-03-07 12:54:00+00:00,934
2023-03-07 12:56:00+00:00,929.275
2023-03-07 12:58:00+00:00,925.6083333
2023-03-07 13:00:00+00:00,924.9666667
2023-03-07 13:02:00+00:00,926.6666667
2023-03-07 13:04:00+00:00,931.9833333
2023-03-07 13:06:00+00:00,940
2023-03-07 13:08:00+00:00,944.3333333
2023-03-07 13:10:00+00:00,890.9833333
2023-03-07 13:12:00+00:00,943.3333333
2023-03-07 13:14:00+00:00,947.6666667
2023-03-07 13:16:00+00:00,948.5
2023-03-07 13:18:00+00:00,957
2023-03-07 13:20:00+00:00,952
2023-03-07 13:22:00+00:00,924.1333333
2023-03-07 13:24:00+00:00,804.65
2023-03-07 13:26:00+00:00,695.1666667
2023-03-07 13:28:00+00:00,637.6666667
2023-03-07 13:30:00+00:00,630.6666667
2023-03-07 13:32:00+00:00,636.3333333
2023-03-07 13:34:00+00:00,633.8333333
2023-03-07 13:36:00+00:00,631.6666667
2023-03-07 13:38:00+00:00,632.8333333
2023-03-07 13:40:00+00:00,632.8333333
2023-03-07 13:42:00+00:00,635
2023-03-07 13:44:00+00:00,635.8333333
2023-03-07 13:46:00+00:00,639.8333333
2023-03-07 13:48:00+00:00,644.3333333
2023-03-07 13:50:00+00:00,646.8333333
2023-03-07 13:52:00+00:00,653
2023-03-07 13:54:00+00:00,676.6666667
2023-03-07 13:56:00+00:00,672.3333333
2023-03-07 13:58:00+00:00,669.6666667
2023-03-07 14:00:00+00:00,661
2023-03-07 14:02:00+00:00,660.8333333
2023-03-07 14:04:00+00:00,658.6666667
2023-03-07 14:06:00+00:00,657.3333333
2023-03-07 14:08:00+00:00,655.6666667
2023-03-07 14:10:00+00:00,661
2023-03-07 14:12:00+00:00,658.3333333
2023-03-07 14:14:00+00:00,658.1666667
2023-03-07 14:16:00+00:00,658.3333333
2023-03-07 14:18:00+00:00,659.3333333
2023-03-07 14:20:00+00:00,659.1666667
2023-03-07 14:22:00+00:00,659.3333333
2023-03-07 14:24:00+00:00,660.6666667
