timestamp,value
1677636840,441.5
1677636960,443.6666666666667
1677637080,443.6666666666667
1677637200,444.4916666666666
1677637320,441.8333333333333
1677637440,442
1677637560,441.6666666666667
1677637680,441.8333333333333
1677637800,441.6666666666667
1677637920,441.8333333333333
1677638040,442.3333333333333
1677638160,443.6666666666667
1677638280,443.5
1677638400,443.6666666666667
1677638520,443.6666666666667
1677638640,443.3333333333333
1677638760,442.8333333333333
1677638880,441.6666666666667
1677639000,441.8333333333333
1677639120,441.8333333333333
1677639240,442
1677639360,441.8333333333333
1677639480,442
1677639600,442
1677639720,441.5
1677639840,442
1677639960,442
1677640080,441.8333333333333
1677640200,441.6666666666667
1677640320,445.31666666666666
1677640440,441.6666666666667
1677640560,442
1677640680,442
1677640800,442
1677640920,441.5
1677641040,441.6666666666667
1677641160,441.3333333333333
1677641280,442
1677641400,441.6666666666667
1677641520,441.8333333333333
1677641640,441.8333333333333
1677641760,442
1677641880,443
1677642000,441
1677642120,439.6666666666667
1677642240,439.8333333333333
1677642360,439.3333333333333
1677642480,441.6666666666667
1677642600,441.8333333333333
1677642720,440.3333333333333
1677642840,440
1677642960,440.8333333333333
1677643080,439.8333333333333
1677643200,439.6666666666667
1677643320,439.8333333333333
1677643440,440.1666666666667
1677643560,439.3333333333333
1677643680,439.5
1677643800,439.1666666666667
1677643920,439.6666666666667
1677644040,438
1677644160,437.1666666666667
1677644280,437.3333333333333
1677644400,437.5
1677644520,437.6666666666667
1677644640,437.3333333333333
1677644760,437.8333333333333
1677644880,437.8333333333333
1677645000,439.3333333333333
1677645120,439.5
1677645240,437.8333333333333
1677645360,437.3333333333333
1677645480,438
1677645600,437.8333333333333
1677645720,436.6666666666667
1677645840,436.3333333333333
1677645960,435.6666666666667
1677646080,436.6666666666667
1677646200,437.6666666666667
1677646320,436.8333333333333
1677646440,436.3333333333333
1677646560,435.6666666666667
1677646680,436.6666666666667
1677646800,433
1677646920,434
1677647040,434.1666666666667
1677647160,433.3333333333333
1677647280,433.6666666666667
1677647400,433.5
1677647520,433.3333333333333
1677647640,433.5
1677647760,433.6666666666667
1677647880,433.6666666666667
1677648000,433.6666666666667
1677648120,433.3333333333333
1677648240,433
1677648360,431.6666666666667
1677648480,431.8333333333333
1677648600,431.6666666666667
1677648720,431.6666666666667
1677648840,431.6666666666667
1677648960,432
1677649080,431.3333333333333
1677649200,429.5
1677649320,432
1677649440,431.5
1677649560,430.8333333333333
1677649680,429.6666666666667
1677649800,429.8333333333333
1677649920,431
1677650040,430
1677650160,429.8333333333333
1677650280,429.6666666666667
1677650400,429.6666666666667
1677650520,429.5
1677650640,429.5
1677650760,428
1677650880,427.5
1677651000,427.8333333333333
1677651120,429.3333333333333
1677651240,429.8333333333333
1677651360,430.3333333333333
1677651480,428.6666666666667
1677651600,429
1677651720,429.6666666666667
1677651840,432.6666666666667
1677651960,436.6666666666667
1677652080,440
1677652200,449.9666666666667
1677652320,454.1083333333333
1677652440,455.59999999999997
1677652560,455.26666666666665
1677652680,455.74166666666656
1677652800,454.7916666666667
1677652920,454.31666666666666
1677653040,452.77500000000003
1677653160,450.9333333333334
1677653280,448
1677653400,447.1666666666667
1677653520,446
1677653640,445.3333333333333
1677653760,443.6666666666667
1677653880,443.5
1677654000,443.6666666666667
1677654120,444
1677654240,443.5
1677654360,443.3333333333333
1677654480,442.1666666666667
1677654600,441.9916666666666
1677654720,440
1677654840,438.5
1677654960,437.8333333333333
1677655080,437
1677655200,436.6666666666667
1677655320,435.6666666666667
1677655440,435.3333333333333
1677655560,435.3333333333333
1677655680,435.6666666666667
1677655800,435.6666666666667
1677655920,435.8333333333333
1677656040,433.8333333333333
1677656160,434.6666666666667
1677656280,432.3333333333333
1677656400,431.5
1677656520,432
1677656640,431.8333333333333
1677656760,431.3333333333333
1677656880,429.6666666666667
1677657000,429.8333333333333
1677657120,429.5
1677657240,430
1677657360,429.5
1677657480,429.6666666666667
1677657600,427.6666666666667
1677657720,428.8333333333333
1677657840,427.8333333333333
1677657960,427.6666666666667
1677658080,428
1677658200,427.6666666666667
1677658320,427.3333333333333
1677658440,427.8333333333333
1677658560,427.3333333333333
1677658680,425.6666666666667
1677658800,425.6666666666667
1677658920,425.1666666666667
1677659040,425.6666666666667
1677659160,426.1666666666667
1677659280,426.1666666666667
1677659400,425.3333333333333
1677659520,425.8333333333333
1677659640,425.6666666666667
1677659760,425.3333333333333
1677659880,427.1666666666667
1677660000,427.8333333333333
1677660120,427.6666666666667
1677660240,427.6666666666667
1677660360,427.6666666666667
1677660480,428
1677660600,427.8333333333333
1677660720,428.3333333333333
1677660840,431
1677660960,431.1666666666667
1677661080,429.5
1677661200,430.3333333333333
1677661320,429.5
1677661440,429.6666666666667
1677661560,429.6666666666667
1677661680,429.6666666666667
1677661800,430
1677661920,431.6666666666667
1677662040,431.8333333333333
1677662160,431.6666666666667
1677662280,432
1677662400,433.3333333333333
1677662520,434.8333333333333
1677662640,433.3333333333333
1677662760,433.6666666666667
1677662880,434
1677663000,433.3333333333333
1677663120,433.8333333333333
1677663240,434.1666666666667
1677663360,435.6666666666667
1677663480,436
1677663600,435.1666666666667
1677663720,436
1677663840,436
1677663960,436.1666666666667
1677664080,437.6666666666667
1677664200,438.1666666666667
1677664320,439.8333333333333
1677664440,440
1677664560,441.8333333333333
1677664680,441.6666666666667
1677664800,441.6666666666667
1677664920,441.8333333333333
1677665040,441.8333333333333
1677665160,444
1677665280,446
1677665400,453.81666666666666
1677665520,457.65000000000003
1677665640,458.4750000000001
1677665760,457.825
1677665880,458
1677666000,458.6499999999999
1677666120,461.3
1677666240,461.65000000000003
1677666360,462
1677666480,461.96666666666664
1677666600,463.2666666666667
1677666720,465.125
1677666840,465.47499999999997
1677666960,468
1677667080,467.6666666666667
1677667200,469.3333333333333
1677667320,468
1677667440,467.8333333333333
1677667560,469.5
1677667680,472
1677667800,472.1666666666667
1677667920,473.5
1677668040,473.6666666666667
1677668160,474.1666666666667
1677668280,473.6666666666667
1677668400,474.3333333333333
1677668520,475.3333333333333
1677668640,475
1677668760,476.6666666666667
1677668880,476.8333333333333
1677669000,475.5
1677669120,477.3333333333333
1677669240,477.6666666666667
1677669360,477.8333333333333
1677669480,479.6666666666667
1677669600,479.8333333333333
1677669720,479.6666666666667
1677669840,479.6666666666667
1677669960,479.5
1677670080,479.6666666666667
1677670200,479.6666666666667
1677670320,481.8333333333333
1677670440,481.6666666666667
1677670560,481.3333333333333
1677670680,482
1677670800,481.8333333333333
1677670920,481
1677671040,479.8333333333333
1677671160,479.8333333333333
1677671280,480
1677671400,479.6666666666667
1677671520,479.6666666666667
1677671640,481.3333333333333
1677671760,481.8333333333333
1677671880,480.3333333333333
1677672000,482
1677672120,480.1666666666667
1677672240,479.8333333333333
1677672360,479.6666666666667
1677672480,479.8333333333333
1677672600,478.1666666666667
1677672720,478
1677672840,477.5
1677672960,477.6666666666667
1677673080,477.6666666666667
1677673200,478
1677673320,475.5
1677673440,476
1677673560,477
1677673680,476
1677673800,475.6666666666667
1677673920,473.8333333333333
1677674040,473.8333333333333
1677674160,471.6666666666667
1677674280,470.8333333333333
1677674400,469.8333333333333
1677674520,469.6666666666667
1677674640,469.8333333333333
1677674760,469.8333333333333
1677674880,470
1677675000,469.1666666666667
1677675120,469
1677675240,468
1677675360,467.3333333333333
1677675480,465.29999999999995
1677675600,465.65000000000003
1677675720,464.2666666666666
1677675840,463.93333333333334
1677675960,463.5833333333333
1677676080,463.58333333333326
1677676200,463.58333333333326
1677676320,463.5833333333333
1677676440,461.9833333333333
1677676560,463.58333333333326
1677676680,463.6333333333334
1677676800,461.98333333333335
1677676920,461.825
1677677040,462
1677677160,462
1677677280,460.9499999999999
1677677400,458
1677677520,457.825
1677677640,458
1677677760,457.65000000000003
1677677880,456.26666666666665
1677678000,455.8999999999999
1677678120,455.5833333333333
1677678240,456.24999999999994
1677678360,455.5999999999999
1677678480,455.93333333333334
1677678600,455.8999999999999
1677678720,455.8999999999999
1677678840,455.90000000000003
1677678960,455.74166666666656
1677679080,455.74166666666656
1677679200,453.65000000000003
1677679320,453.4750000000001
1677679440,453.825
1677679560,454
1677679680,453.65000000000003
1677679800,453.98333333333335
1677679920,453.3
1677680040,453.98333333333335
1677680160,453.2833333333333
1677680280,451.5833333333333
1677680400,451.42499999999995
1677680520,451.7416666666666
1677680640,451.90000000000003
1677680760,451.26666666666665
1677680880,451.5833333333333
1677681000,449
1677681120,449.825
1677681240,449.6666666666667
1677681360,449.6666666666667
1677681480,451.1583333333333
1677681600,449.8166666666666
1677681720,451.90000000000003
1677681840,451.58333333333326
1677681960,451.7416666666666
1677682080,451.90000000000003
1677682200,451.5833333333333
1677682320,451.8999999999999
1677682440,454
1677682560,454
1677682680,454
1677682800,453.65000000000003
1677682920,454
1677683040,453.42499999999995
1677683160,452.25
1677683280,451.59999999999997
1677683400,451.2666666666667
1677683520,451.90000000000003
1677683640,451.7416666666666
1677683760,451.58333333333326
1677683880,451.5833333333333
1677684000,451.8999999999999
1677684120,451.58333333333326
1677684240,451.26666666666665
1677684360,451.7416666666666
1677684480,452.5999999999999
1677684600,453.65000000000003
1677684720,452.24999999999994
1677684840,451.7416666666666
1677684960,452.95000000000005
1677685080,453.125
1677685200,453.3
1677685320,453.3
1677685440,453.4750000000001
1677685560,453.825
1677685680,453.65000000000003
1677685800,453.6499999999999
1677685920,453.6499999999999
1677686040,452.95000000000005
1677686160,454.9833333333333
1677686280,453.825
1677686400,453.3
1677686520,453.4916666666666
1677686640,451.58333333333326
1677686760,450.6333333333334
1677686880,451.7416666666666
1677687000,451.58333333333326
1677687120,451.9333333333334
1677687240,451.42499999999995
1677687360,451.7416666666666
1677687480,451.90000000000003
1677687600,451.5833333333333
1677687720,451.7749999999999
1677687840,451.5833333333333
1677687960,452.09166666666664
1677688080,452.25
1677688200,452.9166666666667
1677688320,453.1416666666667
1677688440,452.6166666666666
1677688560,451.90000000000003
1677688680,451.58333333333326
1677688800,451.7416666666666
1677688920,449.98333333333335
1677689040,450.7916666666666
1677689160,451.26666666666665
1677689280,450.3333333333333
1677689400,450.6666666666667
1677689520,450
1677689640,449.3333333333333
1677689760,449.8333333333333
1677689880,449.8333333333333
1677690000,449.3333333333333
1677690120,449.6666666666667
1677690240,449.6666666666667
1677690360,450
1677690480,449.80833333333334
1677690600,451.42499999999995
1677690720,451.90000000000003
1677690840,452.4083333333333
1677690960,451.95000000000005
1677691080,453.3
1677691200,453.65000000000003
1677691320,453.825
1677691440,452.59999999999997
1677691560,453.47499999999997
1677691680,453.125
1677691800,451.90000000000003
1677691920,451.5833333333333
1677692040,451.425
1677692160,451.90000000000003
1677692280,453.825
1677692400,453.4750000000001
1677692520,456
1677692640,453.6333333333334
1677692760,453.47499999999997
1677692880,453.3
1677693000,453.825
1677693120,454
1677693240,454
1677693360,451.75833333333327
1677693480,451.26666666666665
1677693600,451.5833333333333
1677693720,451.26666666666665
1677693840,451.58333333333326
1677693960,451.5833333333333
1677694080,452.7416666666666
1677694200,451.2583333333334
1677694320,449.6666666666667
1677694440,449.3333333333333
1677694560,449.5
1677694680,451.90000000000003
1677694800,451.8999999999999
1677694920,451.7416666666666
1677695040,449.3333333333333
1677695160,450
1677695280,449.5
1677695400,449.6666666666667
1677695520,449.6666666666667
1677695640,450.6583333333333
1677695760,450
1677695880,449.6666666666667
1677696000,449.3333333333333
1677696120,450
1677696240,449.3333333333333
1677696360,448
1677696480,447.6666666666667
1677696600,447.6666666666667
1677696720,447.3333333333333
1677696840,449.3333333333333
1677696960,449.6666666666667
1677697080,449.1666666666667
1677697200,450.65000000000003
1677697320,449
1677697440,448.1666666666667
1677697560,447.6666666666667
1677697680,448
1677697800,447.8333333333333
1677697920,448
1677698040,447.6666666666667
1677698160,447.8333333333333
1677698280,446
1677698400,447.6666666666667
1677698520,446.8333333333333
1677698640,446.3333333333333
1677698760,446.1583333333333
1677698880,446.825
1677699000,445.3333333333333
1677699120,445.5
1677699240,443.5
1677699360,445.6666666666667
1677699480,445
1677699600,443.6666666666667
1677699720,443.6666666666667
1677699840,443.6666666666667
1677699960,443.8333333333333
1677700080,444
1677700200,443.6666666666667
1677700320,444
1677700440,441.6666666666667
1677700560,441.8333333333333
1677700680,442
1677700800,441.6666666666667
1677700920,441.6666666666667
1677701040,440.5
1677701160,440.6666666666667
1677701280,439.6666666666667
1677701400,439.8333333333333
1677701520,440
1677701640,439.6666666666667
1677701760,439.6666666666667
1677701880,439.6666666666667
1677702000,440.5
1677702120,439.3333333333333
1677702240,439.3333333333333
1677702360,439.6666666666667
1677702480,439.6666666666667
1677702600,439.3333333333333
1677702720,439.6666666666667
1677702840,439.8333333333333
1677702960,437.6666666666667
1677703080,437.6666666666667
1677703200,437.6666666666667
1677703320,437.3333333333333
1677703440,437.3333333333333
1677703560,438.8333333333333
1677703680,435
1677703800,435.3333333333333
1677703920,435.5
1677704040,434.6666666666667
1677704160,435.6666666666667
1677704280,435.6666666666667
1677704400,436
1677704520,435.8333333333333
1677704640,434
1677704760,433.6666666666667
1677704880,434
1677705000,433.8333333333333
1677705120,435.6666666666667
1677705240,432.3333333333333
1677705360,431.3333333333333
1677705480,432
1677705600,431.3333333333333
1677705720,431
1677705840,433.3333333333333
1677705960,433.6666666666667
1677706080,433.6666666666667
1677706200,433.6666666666667
1677706320,433.3333333333333
1677706440,433.5
1677706560,434
1677706680,434.8333333333333
1677706800,436
1677706920,435.3333333333333
1677707040,433.8333333333333
1677707160,433.6666666666667
1677707280,434
1677707400,433.6666666666667
1677707520,434
1677707640,434
1677707760,433.8333333333333
1677707880,433.6666666666667
1677708000,433
1677708120,431.3333333333333
1677708240,430.5
1677708360,430
1677708480,429.8333333333333
1677708600,428
1677708720,427.6666666666667
1677708840,428.5
1677708960,429.6666666666667
1677709080,430.6666666666667
1677709200,431.3333333333333
1677709320,429.8333333333333
1677709440,429.6666666666667
1677709560,429.5
1677709680,429.6666666666667
1677709800,429.6666666666667
1677709920,431.1666666666667
1677710040,429.3333333333333
1677710160,427.6666666666667
1677710280,427.3333333333333
1677710400,427.6666666666667
1677710520,427.6666666666667
1677710640,429.1666666666667
1677710760,429.6666666666667
1677710880,430.3333333333333
1677711000,429.6666666666667
1677711120,429.6666666666667
1677711240,429.6666666666667
1677711360,429.5
1677711480,430.6666666666667
1677711600,430
1677711720,429.6666666666667
1677711840,429.5
1677711960,429
1677712080,429.5
1677712200,429.6666666666667
1677712320,430
1677712440,429.6666666666667
1677712560,429.5
1677712680,428
1677712800,428
1677712920,427.5
1677713040,428.6666666666667
1677713160,428.5
1677713280,427.8333333333333
1677713400,427.6666666666667
1677713520,425.6666666666667
1677713640,427.3333333333333
1677713760,427.6666666666667
1677713880,427.5
1677714000,426.1666666666667
1677714120,425.6666666666667
1677714240,425.6666666666667
1677714360,425.5
1677714480,425.6666666666667
1677714600,425.6666666666667
1677714720,426.1666666666667
1677714840,425.3333333333333
1677714960,425.6666666666667
1677715080,425.5
1677715200,425.6666666666667
1677715320,424.1666666666667
1677715440,423.5
1677715560,423.3333333333333
1677715680,424.1666666666667
1677715800,425.6666666666667
1677715920,425.3333333333333
1677716040,425.6666666666667
1677716160,426
1677716280,426
1677716400,425.3333333333333
1677716520,423.6666666666667
1677716640,423.3333333333333
1677716760,423.3333333333333
1677716880,424.5
1677717000,424
1677717120,423.3333333333333
1677717240,423.1666666666667
1677717360,423.6666666666667
1677717480,423.5
1677717600,423.5
1677717720,423.6666666666667
1677717840,424.6666666666667
1677717960,422.6666666666667
1677718080,424
1677718200,423.6666666666667
1677718320,423.6666666666667
1677718440,423.3333333333333
1677718560,423.6666666666667
1677718680,423.8333333333333
1677718800,423.3333333333333
1677718920,422
1677719040,422.3333333333333
1677719160,423.6666666666667
1677719280,423.5
1677719400,425
1677719520,423.6666666666667
1677719640,423.6666666666667
1677719760,423.1666666666667
1677719880,424
1677720000,424
1677720120,423.6666666666667
1677720240,423.6666666666667
1677720360,423.5
1677720480,423.5
1677720600,423.6666666666667
1677720720,424
1677720840,425.5
1677720960,426.6666666666667
1677721080,424.8333333333333
1677721200,424
1677721320,424
1677721440,423.8333333333333
1677721560,423.6666666666667
1677721680,424
1677721800,423.3333333333333
1677721920,421.5
1677722040,421.6666666666667
1677722160,422.1666666666667
1677722280,421.5
1677722400,421.3333333333333
1677722520,422.5
1677722640,422.5
1677722760,422
1677722880,421.6666666666667
1677723000,422.1666666666667
1677723120,423.6666666666667
1677723240,421.8333333333333
1677723360,421.8333333333333
1677723480,421.3333333333333
1677723600,419.3333333333333
1677723720,419
1677723840,420.6666666666667
1677723960,421.3333333333333
1677724080,422.1666666666667
1677724200,420.3333333333333
1677724320,420.3333333333333
1677724440,419.8333333333333
1677724560,419.3333333333333
1677724680,419.6666666666667
1677724800,419.8333333333333
1677724920,420
1677725040,419.1666666666667
1677725160,420
1677725280,421.6666666666667
1677725400,422.1666666666667
1677725520,423
1677725640,424
1677725760,424.3333333333333
1677725880,421.5
1677726000,422
1677726120,421.8333333333333
1677726240,422
1677726360,421.6666666666667
1677726480,421.6666666666667
1677726600,421.6666666666667
1677726720,421.6666666666667
1677726840,422.3333333333333
1677726960,423.6666666666667
1677727080,424
1677727200,423.8333333333333
1677727320,425.1666666666667
1677727440,423.3333333333333
1677727560,422
1677727680,422.5
1677727800,422.6666666666667
1677727920,423.1666666666667
1677728040,423.3333333333333
1677728160,421.6666666666667
1677728280,421.8333333333333
1677728400,421.6666666666667
1677728520,423.6666666666667
1677728640,423.6666666666667
1677728760,423.6666666666667
1677728880,426.3333333333333
1677729000,423.8333333333333
1677729120,421.8333333333333
1677729240,421.3333333333333
1677729360,421.1666666666667
1677729480,421.8333333333333
1677729600,421.6666666666667
1677729720,421.8333333333333
1677729840,422
1677729960,421.6666666666667
1677730080,424
1677730200,423.5
1677730320,426
1677730440,424.6666666666667
1677730560,424
1677730680,424.6666666666667
1677730800,424.3333333333333
1677730920,425.3333333333333
1677731040,425.6666666666667
1677731160,424.3333333333333
1677731280,424
1677731400,424
1677731520,423.8333333333333
1677731640,423.6666666666667
1677731760,423.6666666666667
1677731880,423.3333333333333
1677732000,423.8333333333333
1677732120,423.3333333333333
1677732240,423.6666666666667
1677732360,423.5
1677732480,423.6666666666667
1677732600,424
1677732720,423.6666666666667
1677732840,423.3333333333333
1677732960,424
1677733080,424.3333333333333
1677733200,424.6666666666667
1677733320,424
1677733440,423.6666666666667
1677733560,424
1677733680,426
1677733800,425.3333333333333
1677733920,423.6666666666667
1677734040,423.6666666666667
1677734160,423.5
1677734280,424
1677734400,425.3333333333333
1677734520,424.1666666666667
1677734640,423.6666666666667
1677734760,423.6666666666667
1677734880,424.6666666666667
1677735000,425.3333333333333
1677735120,425.6666666666667
1677735240,425.6666666666667
1677735360,424
1677735480,423.8333333333333
1677735600,424
1677735720,425.6666666666667
1677735840,425.1666666666667
1677735960,423.8333333333333
1677736080,423.6666666666667
1677736200,423.6666666666667
1677736320,423.8333333333333
1677736440,423.6666666666667
1677736560,424
1677736680,423.6666666666667
1677736800,426.6666666666667
1677736920,423.8333333333333
1677737040,423.8333333333333
1677737160,423.6666666666667
1677737280,423.5
1677737400,423.8333333333333
1677737520,423.3333333333333
1677737640,423.6666666666667
1677737760,423.3333333333333
1677737880,423.6666666666667
1677738000,424
1677738120,424
1677738240,423.3333333333333
1677738360,424.3333333333333
1677738480,424.3333333333333
1677738600,423.6666666666667
1677738720,424
1677738840,423.6666666666667
1677738960,424
1677739080,423.1666666666667
1677739200,423.3333333333333
1677739320,423
1677739440,423.8333333333333
1677739560,423.8333333333333
1677739680,423.3333333333333
1677739800,423.8333333333333
1677739920,424
1677740040,424
1677740160,423.6666666666667
1677740280,423.3333333333333
1677740400,422.3333333333333
1677740520,422
1677740640,421.5
1677740760,422
1677740880,421.8333333333333
1677741000,422
1677741120,422
1677741240,421.8333333333333
1677741360,421.6666666666667
1677741480,423
1677741600,422.3333333333333
1677741720,422
1677741840,422
1677741960,421.5
1677742080,421.6666666666667
1677742200,421.3333333333333
1677742320,421.6666666666667
1677742440,421.6666666666667
1677742560,423.6666666666667
1677742680,423.5
1677742800,423.8333333333333
1677742920,423.6666666666667
1677743040,424.3333333333333
1677743160,426.6666666666667
1677743280,423.6666666666667
1677743400,423.8333333333333
1677743520,423.6666666666667
1677743640,425.3333333333333
1677743760,425.6666666666667
1677743880,425.8333333333333
1677744000,426
1677744120,425.1666666666667
1677744240,423.6666666666667
1677744360,424
1677744480,425
1677744600,423.8333333333333
1677744720,425.3333333333333
1677744840,423.8333333333333
1677744960,423.1666666666667
1677745080,424
1677745200,423.6666666666667
1677745320,423.8333333333333
1677745440,424
1677745560,423.5
1677745680,423.3333333333333
1677745800,426.6666666666667
1677745920,427.8333333333333
1677746040,428
1677746160,428
1677746280,428.8333333333333
1677746400,427.8333333333333
1677746520,428.3333333333333
1677746640,427.5
1677746760,427.8333333333333
1677746880,427.3333333333333
1677747000,428
1677747120,427.8333333333333
1677747240,427.3333333333333
1677747360,427.5
1677747480,427.6666666666667
1677747600,430
1677747720,428.3333333333333
1677747840,428.1666666666667
1677747960,427.6666666666667
1677748080,428.1666666666667
1677748200,428.6666666666667
1677748320,430
1677748440,429.6666666666667
1677748560,429.6666666666667
1677748680,429
1677748800,429.8333333333333
1677748920,429.6666666666667
1677749040,430
1677749160,430.1666666666667
1677749280,430
1677749400,430.6666666666667
1677749520,431.1666666666667
