weekday,time,occupancy
friday,09:40:00,0.38461538461538464
friday,09:42:00,0.36538461538461536
friday,09:44:00,0.38461538461538464
friday,09:46:00,0.38461538461538464
friday,09:48:00,0.38461538461538464
friday,09:50:00,0.46153846153846156
friday,09:52:00,0.4423076923076923
friday,09:54:00,0.4423076923076923
friday,09:56:00,0.46153846153846156
friday,09:58:00,0.4807692307692308
friday,10:00:00,0.5
friday,10:02:00,0.4807692307692308
friday,10:04:00,0.5
friday,10:06:00,0.4807692307692308
friday,10:08:00,0.5
friday,10:10:00,0.5
friday,10:12:00,0.5
friday,10:14:00,0.5
friday,10:16:00,0.5
friday,10:18:00,0.46153846153846156
friday,10:20:00,0.46153846153846156
friday,10:22:00,0.5
friday,10:24:00,0.5
friday,10:26:00,0.5
friday,10:28:00,0.5192307692307693
friday,10:30:00,0.5384615384615384
friday,10:32:00,0.5384615384615384
friday,10:34:00,0.5384615384615384
friday,10:36:00,0.5384615384615384
friday,10:38:00,0.5961538461538461
friday,10:40:00,0.5961538461538461
friday,10:42:00,0.5961538461538461
friday,10:44:00,0.5769230769230769
friday,10:46:00,0.5769230769230769
friday,10:48:00,0.5576923076923077
friday,10:50:00,0.5576923076923077
friday,10:52:00,0.5384615384615384
friday,10:54:00,0.5192307692307693
friday,10:56:00,0.5192307692307693
friday,10:58:00,0.5
friday,11:00:00,0.5
friday,11:02:00,0.5
friday,11:04:00,0.4807692307692308
friday,11:06:00,0.4807692307692308
friday,11:08:00,0.4807692307692308
friday,11:10:00,0.4807692307692308
friday,11:12:00,0.4807692307692308
friday,11:14:00,0.4807692307692308
friday,11:16:00,0.4807692307692308
friday,11:18:00,0.4807692307692308
friday,11:20:00,0.5
friday,11:22:00,0.5
friday,11:24:00,0.5192307692307693
friday,11:26:00,0.5
friday,11:28:00,0.5
friday,11:30:00,0.5
friday,11:32:00,0.5192307692307693
friday,11:34:00,0.5192307692307693
friday,11:36:00,0.5
friday,11:38:00,0.5192307692307693
friday,11:40:00,0.5192307692307693
friday,11:42:00,0.5192307692307693
friday,11:44:00,0.5
friday,11:46:00,0.5192307692307693
friday,11:48:00,0.5192307692307693
friday,11:50:00,0.5192307692307693
friday,11:52:00,0.5192307692307693
friday,11:54:00,0.5384615384615384
friday,11:56:00,0.5576923076923077
friday,11:58:00,0.5576923076923077
friday,12:00:00,0.5576923076923077
friday,12:02:00,0.5769230769230769
friday,12:04:00,0.5576923076923077
friday,12:06:00,0.5576923076923077
friday,12:08:00,0.5576923076923077
friday,12:10:00,0.5769230769230769
friday,12:12:00,0.5769230769230769
friday,12:14:00,0.5769230769230769
friday,12:16:00,0.5769230769230769
friday,12:18:00,0.5384615384615384
friday,12:20:00,0.5576923076923077
friday,12:22:00,0.5192307692307693
friday,12:24:00,0.5384615384615384
friday,12:26:00,0.5384615384615384
friday,12:28:00,0.5384615384615384
friday,12:30:00,0.5384615384615384
friday,12:32:00,0.5384615384615384
friday,12:34:00,0.5384615384615384
friday,12:36:00,0.5576923076923077
friday,12:38:00,0.5384615384615384
friday,12:40:00,0.5576923076923077
friday,12:42:00,0.5384615384615384
friday,12:44:00,0.5384615384615384
friday,12:46:00,0.5384615384615384
friday,12:48:00,0.5384615384615384
friday,12:50:00,0.5384615384615384
friday,12:52:00,0.5384615384615384
friday,12:54:00,0.5384615384615384
friday,12:56:00,0.5384615384615384
friday,12:58:00,0.5576923076923077
friday,13:00:00,0.5384615384615384
friday,13:02:00,0.5384615384615384
friday,13:04:00,0.5384615384615384
friday,13:06:00,0.5384615384615384
friday,13:08:00,0.5384615384615384
friday,13:10:00,0.5192307692307693
friday,13:12:00,0.5192307692307693
friday,13:14:00,0.5192307692307693
friday,13:16:00,0.5192307692307693
friday,13:18:00,0.5
friday,13:20:00,0.5
friday,13:22:00,0.5
friday,13:24:00,0.5
friday,13:26:00,0.5
friday,13:28:00,0.4807692307692308
friday,13:30:00,0.4807692307692308
friday,13:32:00,0.4807692307692308
friday,13:34:00,0.4807692307692308
friday,13:36:00,0.46153846153846156
friday,13:38:00,0.46153846153846156
friday,13:40:00,0.4807692307692308
friday,13:42:00,0.4807692307692308
friday,13:44:00,0.4807692307692308
friday,13:46:00,0.4423076923076923
friday,13:48:00,0.4423076923076923
friday,13:50:00,0.4423076923076923
friday,13:52:00,0.4230769230769231
friday,13:54:00,0.4230769230769231
friday,13:56:00,0.4230769230769231
friday,13:58:00,0.4230769230769231
friday,14:00:00,0.4230769230769231
friday,14:02:00,0.4230769230769231
friday,14:04:00,0.4230769230769231
friday,14:06:00,0.38461538461538464
friday,14:08:00,0.38461538461538464
friday,14:10:00,0.38461538461538464
friday,14:12:00,0.36538461538461536
friday,14:14:00,0.36538461538461536
friday,14:16:00,0.34615384615384615
friday,14:18:00,0.3269230769230769
friday,14:20:00,0.3269230769230769
friday,14:22:00,0.3269230769230769
friday,14:24:00,0.3076923076923077
friday,14:26:00,0.3076923076923077
friday,14:28:00,0.28846153846153844
friday,14:30:00,0.2692307692307692
friday,14:32:00,0.2692307692307692
friday,14:34:00,0.2692307692307692
friday,14:36:00,0.25
friday,14:38:00,0.25
friday,14:40:00,0.2692307692307692
friday,14:42:00,0.2692307692307692
friday,14:44:00,0.25
friday,14:46:00,0.2692307692307692
friday,14:48:00,0.2692307692307692
friday,14:50:00,0.25
friday,14:52:00,0.25
friday,14:54:00,0.2692307692307692
friday,14:56:00,0.25
friday,14:58:00,0.25
friday,15:00:00,0.25
friday,15:02:00,0.23076923076923078
friday,15:04:00,0.23076923076923078
friday,15:06:00,0.25
friday,15:08:00,0.25
friday,15:10:00,0.21153846153846154
friday,15:12:00,0.21153846153846154
friday,15:14:00,0.21153846153846154
friday,15:16:00,0.21153846153846154
friday,15:18:00,0.21153846153846154
friday,15:20:00,0.19230769230769232
friday,15:22:00,0.19230769230769232
friday,15:24:00,0.21153846153846154
friday,15:26:00,0.21153846153846154
friday,15:28:00,0.21153846153846154
friday,15:30:00,0.21153846153846154
friday,15:32:00,0.21153846153846154
friday,15:34:00,0.23076923076923078
friday,15:36:00,0.23076923076923078
friday,15:38:00,0.23076923076923078
friday,15:40:00,0.25
friday,15:42:00,0.25
friday,15:44:00,0.25
friday,15:46:00,0.25
friday,15:48:00,0.23076923076923078
friday,15:50:00,0.23076923076923078
friday,15:52:00,0.23076923076923078
friday,15:54:00,0.23076923076923078
friday,15:56:00,0.23076923076923078
friday,15:58:00,0.23076923076923078
friday,16:00:00,0.25
friday,16:02:00,0.2692307692307692
friday,16:04:00,0.28846153846153844
friday,16:06:00,0.3076923076923077
friday,16:08:00,0.2692307692307692
friday,16:10:00,0.2692307692307692
friday,16:12:00,0.23076923076923078
friday,16:14:00,0.17307692307692307
friday,16:16:00,0.17307692307692307
friday,16:18:00,0.17307692307692307
friday,16:20:00,0.17307692307692307
friday,16:22:00,0.19230769230769232
friday,16:24:00,0.19230769230769232
friday,16:26:00,0.19230769230769232
friday,16:28:00,0.19230769230769232
friday,16:30:00,0.21153846153846154
friday,16:32:00,0.19230769230769232
friday,16:34:00,0.19230769230769232
friday,16:36:00,0.21153846153846154
friday,16:38:00,0.21153846153846154
friday,16:40:00,0.19230769230769232
friday,16:42:00,0.21153846153846154
friday,16:44:00,0.21153846153846154
friday,16:46:00,0.19230769230769232
friday,16:48:00,0.19230769230769232
friday,16:50:00,0.17307692307692307
friday,16:52:00,0.17307692307692307
friday,16:54:00,0.17307692307692307
friday,16:56:00,0.17307692307692307
friday,16:58:00,0.17307692307692307
friday,17:00:00,0.17307692307692307
friday,17:02:00,0.15384615384615385
friday,17:04:00,0.15384615384615385
friday,17:06:00,0.15384615384615385
friday,17:08:00,0.15384615384615385
friday,17:10:00,0.15384615384615385
friday,17:12:00,0.15384615384615385
friday,17:14:00,0.11538461538461539
friday,17:16:00,0.11538461538461539
friday,17:18:00,0.11538461538461539
friday,17:20:00,0.11538461538461539
friday,17:22:00,0.11538461538461539
friday,17:24:00,0.11538461538461539
friday,17:26:00,0.11538461538461539
friday,17:28:00,0.11538461538461539
friday,17:30:00,0.11538461538461539
friday,17:32:00,0.11538461538461539
friday,17:34:00,0.11538461538461539
friday,17:36:00,0.11538461538461539
friday,17:38:00,0.11538461538461539
friday,17:40:00,0.11538461538461539
friday,17:42:00,0.11538461538461539
friday,17:44:00,0.11538461538461539
friday,17:46:00,0.09615384615384616
friday,17:48:00,0.09615384615384616
friday,17:50:00,0.07692307692307693
friday,17:52:00,0.07692307692307693
friday,17:54:00,0.07692307692307693
friday,17:56:00,0.07692307692307693
friday,17:58:00,0.07692307692307693
friday,18:00:00,0.07692307692307693
friday,18:02:00,0.07692307692307693
friday,18:04:00,0.07692307692307693
friday,18:06:00,0.07692307692307693
friday,18:08:00,0.07692307692307693
friday,18:10:00,0.07692307692307693
friday,18:12:00,0.07692307692307693
friday,18:14:00,0.07692307692307693
friday,18:16:00,0.07692307692307693
friday,18:18:00,0.07692307692307693
friday,18:20:00,0.07692307692307693
friday,18:22:00,0.07692307692307693
friday,18:24:00,0.07692307692307693
friday,18:26:00,0.07692307692307693
friday,18:28:00,0.07692307692307693
friday,18:30:00,0.07692307692307693
friday,18:32:00,0.07692307692307693
friday,18:34:00,0.07692307692307693
friday,18:36:00,0.057692307692307696
friday,18:38:00,0.057692307692307696
friday,18:40:00,0.057692307692307696
friday,18:42:00,0.057692307692307696
friday,18:44:00,0.057692307692307696
friday,18:46:00,0.057692307692307696
friday,18:48:00,0.057692307692307696
friday,18:50:00,0.057692307692307696
friday,18:52:00,0.057692307692307696
friday,18:54:00,0.057692307692307696
friday,18:56:00,0.038461538461538464
friday,18:58:00,0.038461538461538464
friday,19:00:00,0.038461538461538464
friday,19:02:00,0.038461538461538464
friday,19:04:00,0.038461538461538464
friday,19:06:00,0.038461538461538464
friday,19:08:00,0.038461538461538464
friday,19:10:00,0.038461538461538464
friday,19:12:00,0.019230769230769232
friday,19:14:00,0.019230769230769232
friday,19:16:00,0.019230769230769232
friday,19:18:00,0.019230769230769232
friday,19:20:00,0.019230769230769232
friday,19:22:00,0.038461538461538464
friday,19:24:00,0.038461538461538464
friday,19:26:00,0.038461538461538464
friday,19:28:00,0.038461538461538464
friday,19:30:00,0.038461538461538464
friday,19:32:00,0.038461538461538464
friday,19:34:00,0.038461538461538464
friday,19:36:00,0.038461538461538464
friday,19:38:00,0.038461538461538464
friday,19:40:00,0.019230769230769232
friday,19:42:00,0.019230769230769232
friday,19:44:00,0.019230769230769232
friday,19:46:00,0.019230769230769232
friday,19:48:00,0.019230769230769232
friday,19:50:00,0.019230769230769232
friday,19:52:00,0.019230769230769232
friday,19:54:00,0.019230769230769232
friday,19:56:00,0.019230769230769232
friday,19:58:00,0.019230769230769232
friday,20:00:00,0.019230769230769232
friday,20:02:00,0.019230769230769232
friday,20:04:00,0.019230769230769232
friday,20:06:00,0.019230769230769232
friday,20:08:00,0.019230769230769232
friday,20:10:00,0.019230769230769232
friday,20:12:00,0.019230769230769232
friday,20:14:00,0.019230769230769232
friday,20:16:00,0.019230769230769232
friday,20:18:00,0.019230769230769232
friday,20:20:00,0.019230769230769232
friday,20:22:00,0.019230769230769232
friday,20:24:00,0.019230769230769232
friday,20:26:00,0.019230769230769232
friday,20:28:00,0.019230769230769232
friday,20:30:00,0.019230769230769232
friday,20:32:00,0.019230769230769232
friday,20:34:00,0.019230769230769232
friday,20:36:00,0.019230769230769232
friday,20:38:00,0.019230769230769232
friday,20:40:00,0.019230769230769232
friday,20:42:00,0.019230769230769232
friday,20:44:00,0.019230769230769232
friday,20:46:00,0.019230769230769232
friday,20:48:00,0.019230769230769232
friday,20:50:00,0.019230769230769232
friday,20:52:00,0.019230769230769232
friday,20:54:00,0.019230769230769232
friday,20:56:00,0.019230769230769232
friday,20:58:00,0.019230769230769232
friday,21:00:00,0.019230769230769232
friday,21:02:00,0.019230769230769232
friday,21:04:00,0.019230769230769232
friday,21:06:00,0.019230769230769232
friday,21:08:00,0.019230769230769232
friday,21:10:00,0.019230769230769232
friday,21:12:00,0.019230769230769232
friday,21:14:00,0.019230769230769232
friday,21:16:00,0.019230769230769232
friday,21:18:00,0.019230769230769232
friday,21:20:00,0.019230769230769232
friday,21:22:00,0.019230769230769232
friday,21:24:00,0.019230769230769232
friday,21:26:00,0.019230769230769232
friday,21:28:00,0.019230769230769232
friday,21:30:00,0.019230769230769232
friday,21:32:00,0.019230769230769232
friday,21:34:00,0.019230769230769232
friday,21:36:00,0.019230769230769232
friday,21:38:00,0.019230769230769232
friday,21:40:00,0.019230769230769232
friday,21:42:00,0.019230769230769232
friday,21:44:00,0.019230769230769232
friday,21:46:00,0.019230769230769232
friday,21:48:00,0.019230769230769232
friday,21:50:00,0.019230769230769232
friday,21:52:00,0.019230769230769232
friday,21:54:00,0.019230769230769232
friday,21:56:00,0.019230769230769232
friday,21:58:00,0.019230769230769232
friday,22:00:00,0.019230769230769232
friday,22:02:00,0.019230769230769232
friday,22:04:00,0.019230769230769232
friday,22:06:00,0.019230769230769232
friday,22:08:00,0.019230769230769232
friday,22:10:00,0.019230769230769232
friday,22:12:00,0.019230769230769232
friday,22:14:00,0.019230769230769232
friday,22:16:00,0.019230769230769232
friday,22:18:00,0.019230769230769232
friday,22:20:00,0.019230769230769232
friday,22:22:00,0.019230769230769232
friday,22:24:00,0.019230769230769232
friday,22:26:00,0.019230769230769232
friday,22:28:00,0.019230769230769232
friday,22:30:00,0.019230769230769232
friday,22:32:00,0.019230769230769232
friday,22:34:00,0.019230769230769232
friday,22:36:00,0.019230769230769232
friday,22:38:00,0.019230769230769232
friday,22:40:00,0.019230769230769232
friday,22:42:00,0.019230769230769232
friday,22:44:00,0.019230769230769232
friday,22:46:00,0.019230769230769232
friday,22:48:00,0.019230769230769232
friday,22:50:00,0.019230769230769232
friday,22:52:00,0.019230769230769232
friday,22:54:00,0.019230769230769232
friday,22:56:00,0.019230769230769232
friday,22:58:00,0.019230769230769232
friday,23:00:00,0.019230769230769232
friday,23:02:00,0.019230769230769232
friday,23:04:00,0.019230769230769232
friday,23:06:00,0.019230769230769232
friday,23:08:00,0.019230769230769232
friday,23:10:00,0.019230769230769232
friday,23:12:00,0.019230769230769232
friday,23:14:00,0.019230769230769232
friday,23:16:00,0.019230769230769232
friday,23:18:00,0.019230769230769232
friday,23:20:00,0.019230769230769232
friday,23:22:00,0.019230769230769232
friday,23:24:00,0.019230769230769232
friday,23:26:00,0.019230769230769232
friday,23:28:00,0.019230769230769232
friday,23:30:00,0.019230769230769232
friday,23:32:00,0.019230769230769232
friday,23:34:00,0.019230769230769232
friday,23:36:00,0.019230769230769232
friday,23:38:00,0.019230769230769232
friday,23:40:00,0.019230769230769232
friday,23:42:00,0.019230769230769232
friday,23:44:00,0.019230769230769232
friday,23:46:00,0.019230769230769232
friday,23:48:00,0.019230769230769232
friday,23:50:00,0.019230769230769232
friday,23:52:00,0.019230769230769232
friday,23:54:00,0.019230769230769232
friday,23:56:00,0.019230769230769232
friday,23:58:00,0.019230769230769232
monday,00:00:00,0.019230769230769232
monday,00:02:00,0.019230769230769232
monday,00:04:00,0.019230769230769232
monday,00:06:00,0.019230769230769232
monday,00:08:00,0.019230769230769232
monday,00:10:00,0.019230769230769232
monday,00:12:00,0.019230769230769232
monday,00:14:00,0.019230769230769232
monday,00:16:00,0.019230769230769232
monday,00:18:00,0.019230769230769232
monday,00:20:00,0.019230769230769232
monday,00:22:00,0.019230769230769232
monday,00:24:00,0.019230769230769232
monday,00:26:00,0.019230769230769232
monday,00:28:00,0.019230769230769232
monday,00:30:00,0.019230769230769232
monday,00:32:00,0.019230769230769232
monday,00:34:00,0.019230769230769232
monday,00:36:00,0.019230769230769232
monday,00:38:00,0.019230769230769232
monday,00:40:00,0.019230769230769232
monday,00:42:00,0.019230769230769232
monday,00:44:00,0.019230769230769232
monday,00:46:00,0.019230769230769232
monday,00:48:00,0.019230769230769232
monday,00:50:00,0.019230769230769232
monday,00:52:00,0.019230769230769232
monday,00:54:00,0.019230769230769232
monday,00:56:00,0.019230769230769232
monday,00:58:00,0.019230769230769232
monday,01:00:00,0.019230769230769232
monday,01:02:00,0.019230769230769232
monday,01:04:00,0.019230769230769232
monday,01:06:00,0.019230769230769232
monday,01:08:00,0.019230769230769232
monday,01:10:00,0.019230769230769232
monday,01:12:00,0.019230769230769232
monday,01:14:00,0.019230769230769232
monday,01:16:00,0.019230769230769232
monday,01:18:00,0.019230769230769232
monday,01:20:00,0.019230769230769232
monday,01:22:00,0.019230769230769232
monday,01:24:00,0.019230769230769232
monday,01:26:00,0.019230769230769232
monday,01:28:00,0.019230769230769232
monday,01:30:00,0.019230769230769232
monday,01:32:00,0.019230769230769232
monday,01:34:00,0.019230769230769232
monday,01:36:00,0.019230769230769232
monday,01:38:00,0.019230769230769232
monday,01:40:00,0.019230769230769232
monday,01:42:00,0.019230769230769232
monday,01:44:00,0.019230769230769232
monday,01:46:00,0.019230769230769232
monday,01:48:00,0.019230769230769232
monday,01:50:00,0.019230769230769232
monday,01:52:00,0.019230769230769232
monday,01:54:00,0.019230769230769232
monday,01:56:00,0.019230769230769232
monday,01:58:00,0.019230769230769232
monday,02:00:00,0.019230769230769232
monday,02:02:00,0.019230769230769232
monday,02:04:00,0.019230769230769232
monday,02:06:00,0.019230769230769232
monday,02:08:00,0.019230769230769232
monday,02:10:00,0.019230769230769232
monday,02:12:00,0.019230769230769232
monday,02:14:00,0.019230769230769232
